#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      436000       5.016052e-04       5.391290e-05       2.735276e-04       8.167146e-02       3.786256e-03       1.504549e-02
      438000       5.307314e-04       3.704913e-05       2.793584e-04       6.041752e-02       3.620339e-03       1.475767e-02
      440000       5.088434e-04       7.465830e-05       2.952838e-04       1.098759e-01       3.184213e-03       1.508729e-02
      442000       4.478109e-04       5.856733e-05       2.518274e-04       8.296514e-02       3.662525e-03       1.492704e-02
      444000       5.040321e-04       3.997136e-05       2.825456e-04       1.017142e-01       2.950756e-03       1.483783e-02
      446000       5.847257e-04       3.571709e-05       3.328301e-04       6.650206e-02       3.504246e-03       1.450728e-02
      448000       5.280210e-04       4.302988e-05       2.891710e-04       1.059116e-01       3.418309e-03       1.496363e-02
      450000       7.568128e-04       5.248020e-05       4.146247e-04       6.339701e-02       2.972893e-03       1.472291e-02
      452000       5.952439e-04       3.315826e-05       2.889870e-04       9.244446e-02       3.610405e-03       1.490941e-02
      454000       4.197101e-04       4.813495e-05       2.330107e-04       6.009629e-02       3.697945e-03       1.478965e-02
      456000       5.586609e-04       4.539147e-05       2.917416e-04       1.151472e-01       3.473949e-03       1.496034e-02
      458000       6.638758e-04       4.810050e-05       3.528278e-04       7.055799e-02       3.381809e-03       1.478650e-02
      460000       6.673854e-04       4.275662e-05       3.699113e-04       7.468266e-02       3.046158e-03       1.439396e-02
      462000       5.593981e-04       3.436763e-05       3.190935e-04       8.861701e-02       3.567875e-03       1.437813e-02
      464000       5.766889e-04       5.817590e-05       3.114413e-04       5.602501e-02       2.836847e-03       1.446406e-02
      466000       5.378627e-04       6.951676e-05       2.920700e-04       7.567314e-02       3.692554e-03       1.454128e-02
      468000       6.591629e-04       5.268386e-05       3.215812e-04       9.327279e-02       3.909381e-03       1.488005e-02
      470000       6.600771e-04       7.642059e-05       3.350119e-04       8.435231e-02       3.408635e-03       1.480603e-02
      472000       5.326205e-04       1.634266e-05       2.914272e-04       7.434879e-02       3.577034e-03       1.471506e-02
      474000       6.568220e-04       6.648361e-05       3.778557e-04       9.963853e-02       3.078158e-03       1.513984e-02
      476000       5.731297e-04       5.223886e-05       2.911449e-04       6.851482e-02       3.915747e-03       1.458291e-02
      478000       5.234283e-04       3.375427e-05       2.812600e-04       6.970328e-02       2.890382e-03       1.488059e-02
      480000       7.244747e-04       7.877605e-05       3.964503e-04       7.987388e-02       3.999962e-03       1.469338e-02
      482000       6.620753e-04       4.905219e-05       3.456259e-04       9.692942e-02       3.761313e-03       1.475218e-02
      484000       5.614828e-04       7.206106e-05       3.205958e-04       8.331789e-02       3.057340e-03       1.494833e-02
      486000       7.992751e-04       5.032888e-05       4.366770e-04       7.234671e-02       3.347217e-03       1.441332e-02
      488000       6.100048e-04       4.348116e-05       3.487816e-04       9.658033e-02       3.299387e-03       1.512002e-02
      490000       5.931535e-04       4.965948e-05       3.295272e-04       9.798065e-02       2.905893e-03       1.476570e-02
      492000       5.454485e-04       9.846565e-05       3.000886e-04       7.559591e-02       3.084452e-03       1.434289e-02
      494000       4.405538e-04       3.762566e-05       2.172014e-04       8.848585e-02       3.004033e-03       1.485135e-02
      496000       8.302425e-04       6.765339e-05       4.380275e-04       6.152869e-02       3.442372e-03       1.433520e-02
      498000       6.347559e-04       5.254727e-05       3.535602e-04       9.072409e-02       3.596657e-03       1.437286e-02
      500000       6.520506e-04       4.725326e-05       3.457440e-04       1.000066e-01       2.369283e-03       1.472179e-02
