#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      396000       7.318532e-03       1.323994e-04       3.498447e-03       5.888575e-02       5.226618e-03       1.616171e-02
      398000       7.205262e-03       1.908599e-04       3.451068e-03       4.904323e-02       5.446286e-03       1.645327e-02
      400000       6.665419e-03       1.867867e-04       3.316194e-03       4.224792e-02       4.585755e-03       1.586381e-02
      402000       7.065208e-03       2.133743e-04       3.396001e-03       4.092336e-02       4.276158e-03       1.585470e-02
      404000       6.767706e-03       6.421357e-05       3.320860e-03       4.704668e-02       3.426073e-03       1.555761e-02
      406000       6.843592e-03       4.874629e-05       3.395347e-03       3.944900e-02       4.809142e-03       1.584063e-02
      408000       6.959435e-03       1.466931e-04       3.409809e-03       5.517107e-02       4.981221e-03       1.615079e-02
      410000       6.994385e-03       1.019318e-04       3.426750e-03       4.840160e-02       4.984836e-03       1.597089e-02
      412000       7.382368e-03       9.188974e-05       3.538194e-03       5.809711e-02       4.703815e-03       1.611730e-02
      414000       6.955574e-03       8.210406e-05       3.425726e-03       4.275165e-02       4.585470e-03       1.609424e-02
      416000       7.097660e-03       1.302384e-04       3.429168e-03       4.338806e-02       3.681968e-03       1.586389e-02
      418000       6.580415e-03       9.555504e-05       3.298472e-03       4.497395e-02       3.236919e-03       1.624389e-02
      420000       6.937266e-03       2.249628e-04       3.446091e-03       4.494675e-02       4.880988e-03       1.646119e-02
      422000       7.034623e-03       2.298529e-04       3.397874e-03       4.464603e-02       4.348853e-03       1.662810e-02
      424000       7.031476e-03       1.104347e-04       3.417120e-03       4.195125e-02       4.007386e-03       1.611390e-02
      426000       6.870522e-03       1.190583e-04       3.301203e-03       4.432195e-02       4.471357e-03       1.614400e-02
      428000       7.032017e-03       1.436538e-04       3.424621e-03       5.349060e-02       4.261320e-03       1.650208e-02
      430000       7.075274e-03       9.587086e-05       3.400189e-03       5.526981e-02       3.546631e-03       1.599558e-02
      432000       7.116570e-03       2.730258e-04       3.437969e-03       4.388756e-02       4.730190e-03       1.633640e-02
      434000       7.111630e-03       7.381071e-05       3.503967e-03       5.447501e-02       4.641369e-03       1.594149e-02
      436000       7.061688e-03       8.755001e-05       3.472310e-03       4.700540e-02       3.789149e-03       1.657300e-02
      438000       6.778384e-03       2.054858e-04       3.379365e-03       3.990219e-02       4.613671e-03       1.634409e-02
      440000       6.846399e-03       8.598535e-05       3.336058e-03       4.662404e-02       4.842489e-03       1.614911e-02
      442000       7.060752e-03       1.321437e-04       3.412952e-03       4.740742e-02       4.482371e-03       1.637037e-02
      444000       7.138104e-03       1.391848e-04       3.347552e-03       4.957318e-02       4.677493e-03       1.604499e-02
      446000       7.163361e-03       1.767447e-04       3.384613e-03       7.086382e-02       4.572823e-03       1.597668e-02
      448000       7.078613e-03       1.566810e-04       3.329327e-03       4.611418e-02       3.351548e-03       1.585034e-02
      450000       6.752456e-03       1.736440e-04       3.356840e-03       4.856604e-02       3.281778e-03       1.620368e-02
