#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      346000       9.599524e-04       1.578715e-04       5.311770e-04       4.516935e-02       5.763100e-03       1.549329e-02
      348000       1.062770e-03       2.300962e-04       6.071175e-04       5.253608e-02       4.208009e-03       1.534290e-02
      350000       7.270980e-04       1.745865e-04       3.742164e-04       6.884922e-02       4.109009e-03       1.463008e-02
      352000       1.049780e-03       1.934314e-04       5.551220e-04       3.815133e-02       5.693098e-03       1.516522e-02
      354000       1.021265e-03       6.673718e-05       5.019562e-04       6.643374e-02       3.483448e-03       1.629782e-02
      356000       1.051719e-03       1.335549e-04       6.055942e-04       7.103259e-02       5.410009e-03       1.590709e-02
      358000       6.655597e-04       1.287329e-04       3.353185e-04       5.113641e-02       4.848197e-03       1.567788e-02
      360000       8.540500e-04       1.263222e-04       4.784389e-04       6.789384e-02       4.499739e-03       1.512276e-02
      362000       9.768152e-04       2.361169e-04       5.618338e-04       4.043376e-02       3.874731e-03       1.501438e-02
      364000       6.572481e-04       2.867418e-04       4.412393e-04       5.634010e-02       3.822585e-03       1.595396e-02
      366000       8.273567e-04       2.242828e-04       5.157047e-04       5.437199e-02       4.504603e-03       1.506176e-02
      368000       8.571247e-04       2.444198e-04       4.608342e-04       4.623244e-02       4.131364e-03       1.482332e-02
      370000       1.261061e-03       2.503639e-04       6.380840e-04       5.536921e-02       4.452493e-03       1.536035e-02
      372000       9.608776e-04       1.024246e-04       4.910689e-04       4.462854e-02       4.330459e-03       1.491155e-02
      374000       6.066086e-04       2.331337e-04       3.865803e-04       5.946889e-02       3.649097e-03       1.587447e-02
      376000       8.858748e-04       2.730624e-04       5.712625e-04       4.380187e-02       4.977281e-03       1.522149e-02
      378000       8.307593e-04       1.142105e-04       4.661576e-04       5.786648e-02       3.616789e-03       1.509566e-02
      380000       1.345277e-03       7.595406e-05       7.182539e-04       3.706078e-02       4.058053e-03       1.462966e-02
      382000       9.484630e-04       8.793808e-05       4.025854e-04       5.484211e-02       3.767304e-03       1.498212e-02
      384000       7.020263e-04       7.588578e-05       3.997595e-04       4.164912e-02       4.368319e-03       1.483769e-02
      386000       7.123407e-04       1.342803e-04       3.490336e-04       4.977882e-02       3.454512e-03       1.533314e-02
      388000       8.361814e-04       1.085673e-04       4.556077e-04       4.132323e-02       4.576245e-03       1.472175e-02
      390000       9.446859e-04       1.016031e-04       4.553650e-04       5.513726e-02       4.257981e-03       1.542886e-02
      392000       1.258980e-03       1.727319e-04       6.673710e-04       4.600150e-02       4.131132e-03       1.483109e-02
      394000       9.402958e-04       1.702748e-04       4.809736e-04       5.116846e-02       4.228676e-03       1.444202e-02
      396000       1.117901e-03       1.998038e-04       6.442313e-04       7.296599e-02       4.893106e-03       1.665340e-02
      398000       1.127493e-03       1.460541e-04       5.331211e-04       8.520224e-02       3.769541e-03       1.638902e-02
      400000       8.871188e-04       1.005556e-04       5.177584e-04       7.375150e-02       3.920673e-03       1.557427e-02
      402000       8.198962e-04       7.953778e-05       3.758140e-04       5.673498e-02       3.733410e-03       1.484353e-02
      404000       6.677511e-04       1.399215e-04       3.612540e-04       6.758519e-02       4.837811e-03       1.517909e-02
      406000       9.235796e-04       2.136947e-04       4.501556e-04       4.413796e-02       4.335185e-03       1.437075e-02
      408000       8.389315e-04       8.397431e-05       4.037286e-04       6.469125e-02       2.980403e-03       1.580912e-02
      410000       1.385562e-03       2.262790e-04       6.450987e-04       5.097440e-02       5.630311e-03       1.580119e-02
      412000       7.910073e-04       1.376103e-04       3.827154e-04       4.362420e-02       4.181645e-03       1.466828e-02
      414000       1.233251e-03       1.267335e-04       6.646324e-04       4.929315e-02       4.145706e-03       1.544596e-02
      416000       7.308260e-04       2.288709e-04       4.331613e-04       7.883281e-02       4.627182e-03       1.629837e-02
      418000       8.932237e-04       2.455412e-04       4.720736e-04       6.006915e-02       5.035419e-03       1.517985e-02
      420000       4.064912e-04       1.963821e-04       2.907707e-04       4.026659e-02       5.079734e-03       1.522050e-02
      422000       7.417443e-04       1.173265e-04       4.026177e-04       8.108361e-02       4.413405e-03       1.611211e-02
      424000       1.372233e-03       1.195035e-04       7.778879e-04       7.916576e-02       4.362192e-03       1.496847e-02
      426000       5.700767e-04       2.259282e-04       3.497520e-04       6.242131e-02       3.739285e-03       1.495998e-02
      428000       9.533707e-04       1.476336e-04       5.007209e-04       5.372186e-02       3.553246e-03       1.543550e-02
      430000       9.819939e-04       1.403115e-04       4.920101e-04       4.258831e-02       4.617490e-03       1.460725e-02
      432000       9.862997e-04       2.053873e-04       5.369868e-04       4.862170e-02       3.655582e-03       1.561047e-02
      434000       1.248457e-03       8.998596e-05       5.961451e-04       5.616671e-02       4.042855e-03       1.519584e-02
      436000       1.227592e-03       4.132959e-05       6.644972e-04       3.928245e-02       3.979662e-03       1.510611e-02
      438000       1.077260e-03       1.272051e-04       6.003602e-04       8.034192e-02       4.386330e-03       1.615460e-02
