#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
     2420000       1.128701e-03       2.400000e-04       4.965664e-04       6.057459e-02       4.472859e-03       1.577231e-02
     2430000       1.022586e-03       1.374329e-04       5.101246e-04       5.141356e-02       4.716176e-03       1.552303e-02
     2440000       1.062961e-03       1.818071e-04       5.995860e-04       9.231111e-02       3.053460e-03       1.576998e-02
     2450000       1.167608e-03       1.816055e-04       6.076160e-04       7.324054e-02       4.983175e-03       1.642791e-02
     2460000       9.547060e-04       2.533056e-04       5.343867e-04       7.268076e-02       3.283686e-03       1.590218e-02
     2470000       1.112296e-03       1.614917e-04       6.026878e-04       7.003290e-02       3.978002e-03       1.512398e-02
     2480000       9.195423e-04       1.102603e-04       4.802166e-04       6.290142e-02       4.684756e-03       1.582804e-02
     2490000       9.457546e-04       2.610956e-04       6.408433e-04       1.129668e-01       5.038375e-03       1.678943e-02
     2500000       8.431712e-04       2.497244e-04       4.938595e-04       5.991510e-02       3.248689e-03       1.509392e-02
     2510000       7.698728e-04       2.544917e-04       5.911673e-04       6.026436e-02       4.415886e-03       1.613331e-02
     2520000       1.042504e-03       1.717185e-04       6.068135e-04       6.817910e-02       3.873044e-03       1.532469e-02
     2530000       1.289000e-03       7.985274e-05       7.168605e-04       5.650594e-02       4.192726e-03       1.519073e-02
     2540000       1.162713e-03       2.011019e-04       6.079736e-04       8.873616e-02       3.533189e-03       1.599963e-02
     2550000       1.010770e-03       1.668275e-04       5.525103e-04       1.152564e-01       2.712839e-03       1.631073e-02
     2560000       9.466849e-04       2.210270e-04       4.617122e-04       1.106374e-01       5.225608e-03       1.649632e-02
     2570000       6.433958e-04       1.415627e-04       4.100376e-04       7.246154e-02       3.556619e-03       1.551429e-02
     2580000       1.457531e-03       3.009531e-04       6.895601e-04       8.059545e-02       3.576347e-03       1.577781e-02
     2590000       1.067632e-03       1.683954e-04       5.618371e-04       6.747520e-02       4.506088e-03       1.607526e-02
     2600000       1.052390e-03       2.184373e-04       5.528650e-04       7.097619e-02       4.833156e-03       1.686705e-02
