#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
      404000       1.009897e-01       3.899866e-04       5.784419e-02       1.543311e-01       1.491190e-02       5.128349e-02
      406000       1.013808e-01       2.590241e-04       5.811879e-02       1.392743e-01       1.226999e-02       4.922137e-02
      408000       1.013204e-01       4.618768e-04       5.810271e-02       1.477634e-01       1.431103e-02       5.129382e-02
      410000       1.016541e-01       5.309876e-04       5.843399e-02       1.657295e-01       1.171925e-02       5.064987e-02
      412000       1.021323e-01       4.603359e-04       5.848027e-02       1.456392e-01       1.574294e-02       5.095928e-02
      414000       1.017574e-01       5.376648e-04       5.829089e-02       1.281607e-01       1.626329e-02       4.809570e-02
      416000       1.016379e-01       9.428504e-04       5.821735e-02       1.757533e-01       1.369567e-02       5.038909e-02
      418000       1.002028e-01       2.875141e-04       5.774781e-02       1.425626e-01       1.354934e-02       5.093792e-02
      420000       1.021814e-01       4.687077e-04       5.846250e-02       1.323336e-01       1.091174e-02       5.230170e-02
      422000       1.016779e-01       7.591752e-04       5.823850e-02       1.331625e-01       1.638769e-02       5.030101e-02
      424000       1.007195e-01       4.003444e-04       5.792585e-02       1.508370e-01       1.462220e-02       4.899000e-02
      426000       1.016338e-01       7.456291e-04       5.843530e-02       1.375304e-01       1.516771e-02       4.996945e-02
      428000       1.007160e-01       1.400487e-04       5.804102e-02       1.542291e-01       1.353020e-02       5.022202e-02
      430000       1.002170e-01       3.282356e-04       5.743376e-02       1.522262e-01       1.814519e-02       5.107950e-02
      432000       1.002326e-01       8.153645e-04       5.757802e-02       1.666677e-01       1.255425e-02       5.033113e-02
      434000       1.015115e-01       4.179515e-04       5.825137e-02       1.222000e-01       1.403928e-02       4.894916e-02
      436000       1.021400e-01       4.178265e-04       5.844398e-02       1.571876e-01       1.636307e-02       5.064739e-02
      438000       1.007788e-01       6.118280e-04       5.773859e-02       1.493341e-01       1.115020e-02       4.917527e-02
      440000       1.027405e-01       1.302621e-04       5.855677e-02       2.135042e-01       1.688285e-02       5.063984e-02
      442000       1.020034e-01       5.091368e-04       5.851292e-02       1.937886e-01       1.347004e-02       5.142857e-02
      444000       1.015778e-01       5.077113e-04       5.818125e-02       1.495026e-01       1.853372e-02       4.966408e-02
      446000       1.002745e-01       3.861555e-04       5.748350e-02       1.592300e-01       1.637830e-02       5.216658e-02
      448000       9.994621e-02       7.226591e-04       5.731338e-02       1.483672e-01       1.338212e-02       5.166970e-02
      450000       1.008613e-01       4.098941e-04       5.779779e-02       1.294370e-01       1.755544e-02       5.153753e-02
      452000       1.003850e-01       5.228184e-04       5.749279e-02       1.470430e-01       1.634626e-02       5.284847e-02
      454000       1.031510e-01       7.204930e-04       5.925507e-02       1.429771e-01       1.542449e-02       5.135146e-02
      456000       1.008368e-01       2.239075e-04       5.795771e-02       1.858124e-01       1.420310e-02       4.997855e-02
      458000       1.019113e-01       2.653243e-04       5.857134e-02       1.560641e-01       9.877036e-03       4.908090e-02
      460000       1.017820e-01       1.992789e-04       5.858059e-02       1.434297e-01       1.087262e-02       4.957779e-02
      462000       1.003029e-01       4.120572e-04       5.769099e-02       1.336742e-01       1.478022e-02       5.089440e-02
      464000       1.004077e-01       1.844523e-04       5.790142e-02       1.650075e-01       1.316197e-02       5.136102e-02
      466000       9.981829e-02       4.482368e-04       5.741315e-02       1.440635e-01       1.380536e-02       4.995540e-02
      468000       1.014330e-01       7.934266e-04       5.821685e-02       1.314330e-01       1.491832e-02       5.004734e-02
      470000       1.001193e-01       2.873786e-04       5.729253e-02       1.690263e-01       1.414464e-02       5.111608e-02
      472000       1.017308e-01       7.461445e-04       5.821399e-02       1.852917e-01       1.367579e-02       5.245455e-02
      474000       1.011506e-01       2.646935e-04       5.830609e-02       1.435282e-01       1.560044e-02       4.939859e-02
      476000       1.028101e-01       1.973966e-04       5.873026e-02       1.553550e-01       1.566283e-02       5.136472e-02
      478000       1.010908e-01       4.102685e-04       5.824078e-02       1.941134e-01       1.254237e-02       5.155887e-02
      480000       1.017686e-01       3.867547e-04       5.860589e-02       1.616079e-01       1.293164e-02       4.669566e-02
      482000       1.019749e-01       5.848862e-04       5.869587e-02       1.564419e-01       1.262639e-02       4.930667e-02
      484000       1.014198e-01       3.792366e-04       5.815447e-02       1.513866e-01       1.358501e-02       5.176009e-02
      486000       1.011453e-01       3.022599e-04       5.800808e-02       1.433655e-01       1.663008e-02       5.147104e-02
      488000       1.016443e-01       6.521066e-04       5.814820e-02       1.193934e-01       1.684495e-02       4.978065e-02
      490000       9.999770e-02       7.781211e-04       5.740823e-02       1.410560e-01       1.833318e-02       5.156819e-02
      492000       1.009369e-01       5.035554e-04       5.783812e-02       1.480342e-01       1.454913e-02       4.897544e-02
      494000       1.012769e-01       3.042376e-04       5.818668e-02       1.888319e-01       1.635339e-02       5.073070e-02
      496000       1.009376e-01       6.484497e-04       5.817103e-02       1.691683e-01       1.622036e-02       5.118909e-02
      498000       1.006242e-01       2.554414e-04       5.773382e-02       1.574870e-01       1.326956e-02       5.088738e-02
      500000       9.991178e-02       2.947890e-04       5.736566e-02       1.693993e-01       1.734734e-02       5.087878e-02
      502000       1.016627e-01       2.692027e-04       5.842078e-02       1.365938e-01       1.249461e-02       5.114282e-02
      504000       1.030369e-01       3.825482e-04       5.926278e-02       1.667325e-01       1.721817e-02       5.068372e-02
      506000       1.009962e-01       3.947466e-04       5.793607e-02       1.409634e-01       1.410754e-02       4.969105e-02
      508000       1.013277e-01       3.943876e-04       5.834316e-02       1.834886e-01       1.590208e-02       5.201370e-02
      510000       1.027675e-01       1.903475e-04       5.888792e-02       1.388981e-01       1.458314e-02       4.991416e-02
      512000       1.024119e-01       3.880038e-04       5.849252e-02       1.384210e-01       1.555166e-02       4.913994e-02
      514000       1.021521e-01       2.576853e-04       5.892435e-02       1.540019e-01       1.760470e-02       5.130761e-02
